선수ID,선수이름,포지션,보유신규특성,국가,주발,약발,클럽1,클럽2,클럽3,클럽4,클럽5,클럽6,클럽7,클럽8,클럽9
852193352,R. 로드리게스,LB,없음,스위스,왼발,3,레알 베티스,토리노,밀라노 FC,VfL 볼프스부르크,,,,,
852195864,폴 포그바,CM,없음,프랑스,오른발,4,AS 모나코,유벤투스,맨체스터 유나이티드,,,,,,
852197891,후안미,LW,크로스 포쳐,스페인,오른발,3,헤타페 CF,레알 베티스,카디스 CF,레알 소시에다드,사우샘프턴,,,,
852198009,마티아 페린,GK,없음,이탈리아,오른발,3,유벤투스,제노아,,,,,,,
852198141,마르크 바르트라,CB,없음,스페인,오른발,3,레알 베티스,보루시아 도르트문트,FC 바르셀로나,,,,,,
852200159,S. 오르테가,GK,GK 빠른 반응,독일,오른발,4,맨체스터 시티,아르미니아 빌레펠트,,,,,,,
852202024,레모 프로일러,CDM,없음,스위스,오른발,3,볼로냐,베르가모 칼초,,,,,,,
852204092,J. 블라스비히,GK,없음,독일,오른발,3,바이엘 04 레버쿠젠,RB 라이프치히,레드불 잘츠부르크,보루시아 묀헨글라트바흐,,,,,
852204638,빌리 오르반,CB,파이터,헝가리,오른발,3,RB 라이프치히,,,,,,,,
852205070,포르투,RW,라인 브레이커,스페인,오른발,4,헤타페 CF,레알 소시에다드,발렌시아 CF,,,,,,
852205157,루이스 데갈라레타,CM,없음,스페인,오른발,3,아틀레틱 빌바오,RCD 마요르카,FC 바르셀로나,,,,,,
852205192,데니스 수아레스,LM,없음,스페인,오른발,3,데포르티보 알라베스,비야레알 CF,RCD 에스파뇰,셀타 비고,아스널,FC 바르셀로나,세비야 FC,맨체스터 시티,
852205452,안토니오 뤼디거,CB,체이서,독일,오른발,3,레알 마드리드,첼시,AS 로마,VfB 슈투트가르트,,,,,
852206511,M. 아르놀트,CM,없음,독일,왼발,3,VfL 볼프스부르크,,,,,,,,
852206517,잭 그릴리시,LW,없음,잉글랜드,오른발,4,에버턴,맨체스터 시티,애스턴 빌라,,,,,,
852207862,마티아스 긴터,CB,없음,독일,오른발,3,SC 프라이부르크,보루시아 묀헨글라트바흐,보루시아 도르트문트,,,,,,
852208128,하칸 찰하놀루,CM,없음,튀르키예,오른발,4,롬바르디아 FC,밀라노 FC,바이엘 04 레버쿠젠,함부르크 SV,,,,,
852208333,엠레 잔,CB,파이터,독일,오른발,4,보루시아 도르트문트,유벤투스,리버풀,바이엘 04 레버쿠젠,바이에른 뮌헨,,,,
852208830,제이미 바디,ST,라인 브레이커,잉글랜드,양발,5,레스터 시티,,,,,,,,
852209658,레온 고레츠카,CM,없음,독일,오른발,4,바이에른 뮌헨,,,,,,,,
852209889,하파엘 게헤이루,CM,없음,포르투갈,왼발,2,바이에른 뮌헨,보루시아 도르트문트,FC 로리앙,,,,,,
852211110,파울로 디발라,CF,아크로바틱 피니셔,아르헨티나,왼발,3,AS 로마,유벤투스,,,,,,,
852211575,안드레 고메스,CM,없음,포르투갈,오른발,4,LOSC 릴,에버턴,FC 바르셀로나,발렌시아 CF,SL 벤피카,,,,
852212198,브루누 페르난데스,CAM,없음,포르투갈,오른발,4,맨체스터 유나이티드,스포르팅 CP,삼프도리아,우디네세,,,,,
852213331,요나탄 타,CB,없음,독일,오른발,4,바이에른 뮌헨,바이엘 04 레버쿠젠,함부르크 SV,,,,,,
852213991,제페르손 레르마,CDM,파이터,콜롬비아,오른발,4,크리스털 팰리스,레반테 UD,,,,,,,
852214100,루드 굴리트,CF,크로스 포쳐,네덜란드,양발,5,첼시,삼프도리아,밀라노 FC,페예노르트,,,,,
852214267,게리 리네커,ST,라인 브레이커,잉글랜드,오른발,4,토트넘 홋스퍼,FC 바르셀로나,에버턴,레스터 시티,,,,,
852215590,아요세 페레스,CAM,없음,스페인,오른발,4,비야레알 CF,레알 베티스,레스터 시티,뉴캐슬 유나이티드,,,,,
852216201,이냐키 윌리암스,RW,아크로바틱 피니셔,가나,오른발,3,아틀레틱 빌바오,,,,,,,,
852216393,유리 틸레만스,CM,없음,벨기에,양발,5,애스턴 빌라,레스터 시티,AS 모나코,,,,,,
852217036,알렉스 모레노,LB,없음,스페인,왼발,3,애스턴 빌라,레알 베티스,엘체 CF,RCD 마요르카,,,,,
852222000,미카엘 라우드루프,CF,없음,덴마크,양발,5,아약스,레알 마드리드,FC 바르셀로나,유벤투스,라티움,,,,
852222492,리로이 사네,LW,라인 브레이커,독일,왼발,3,갈라타사라이,바이에른 뮌헨,맨체스터 시티,,,,,,
852222501,티모시 카스타뉴,RWB,없음,벨기에,오른발,4,풀럼,레스터 시티,베르가모 칼초,KRC 겡크,,,,,
852223885,알렉산더 뉘벨,GK,GK 빠른 반응,독일,양발,5,VfB 슈투트가르트,바이에른 뮌헨,AS 모나코,,,,,,
852224031,아담 마루시치,RWB,없음,몬테네그로,오른발,4,라티움,,,,,,,,
852224179,보르하 이글레시아스,ST,크로스 포쳐,스페인,오른발,3,셀타 비고,레알 베티스,바이엘 04 레버쿠젠,RCD 에스파뇰,비야레알 CF,,,,
852225193,미켈 메리노,CM,없음,스페인,왼발,3,아스널,레알 소시에다드,뉴캐슬 유나이티드,보루시아 도르트문트,오사수나,,,,
852225201,알렉스 베렝게르,LW,없음,스페인,오른발,4,아틀레틱 빌바오,토리노,오사수나,,,,,,
852225375,콘라트 라이머,CDM,체이서,오스트리아,오른발,3,바이에른 뮌헨,RB 라이프치히,레드불 잘츠부르크,,,,,,
852225659,기도 로드리게스,CDM,와일드 태클러,아르헨티나,오른발,4,발렌시아 CF,웨스트 햄 유나이티드,레알 베티스,,,,,,
852225782,A. 메이틀랜드-나일스,RWB,체이서,잉글랜드,오른발,3,올랭피크 리옹,사우샘프턴,아스널,AS 로마,웨스트 브로미치 앨비언,,,,
852226790,윌프레드 은디디,CDM,2개의 심장,나이지리아,오른발,4,레스터 시티,KRC 겡크,,,,,,,
852227647,M. 미텔슈테트,LB,없음,독일,왼발,3,VfB 슈투트가르트,헤르타 BSC,,,,,,,
852228295,롭 홀딩,CB,파이터,잉글랜드,오른발,3,크리스털 팰리스,셰필드 유나이티드,아스널,,,,,,
852228579,베냐민 헨릭스,RB,체이서,독일,오른발,4,RB 라이프치히,AS 모나코,바이엘 04 레버쿠젠,,,,,,
852228702,프렝키 더용,CM,크로스 포쳐,네덜란드,오른발,3,FC 바르셀로나,아약스,,,,,,,
852228941,안드레 실바,ST,크로스 포쳐,포르투갈,오른발,3,엘체 CF,RB 라이프치히,베르더 브레멘,레알 소시에다드,아인트라흐트 프랑크푸르트,밀라노 FC,세비야 FC,FC 포르투,
852229237,마누엘 아칸지,CB,없음,스위스,오른발,4,롬바르디아 FC,맨체스터 시티,보루시아 도르트문트,,,,,,
852229880,에런 완-비사카,RB,와일드 태클러,콩고 민주 공화국,오른발,2,웨스트 햄 유나이티드,맨체스터 유나이티드,크리스털 팰리스,,,,,,
852230025,보비 찰턴,LW,2개의 심장,잉글랜드,양발,5,맨체스터 유나이티드,,,,,,,,
852230142,오야르사발,LW,없음,스페인,왼발,3,레알 소시에다드,,,,,,,,
852230666,가브리엘 제주스,ST,크로스 포쳐,브라질,오른발,4,아스널,맨체스터 시티,,,,,,,
852231184,구루세타,ST,크로스 포쳐,스페인,오른발,4,아틀레틱 빌바오,,,,,,,,
852231207,존 루쿠미,CB,체이서,콜롬비아,왼발,4,볼로냐,KRC 겡크,,,,,,,
852231443,우스만 뎀벨레,RW,없음,프랑스,양발,5,파리 생제르맹,FC 바르셀로나,보루시아 도르트문트,스타드 렌,,,,,
852232119,차을라르 쇠윈쥐,CB,체이서,튀르키예,오른발,4,아틀레티코 마드리드,레스터 시티,SC 프라이부르크,,,,,,
852232411,C. 은쿤쿠,CF,라인 브레이커,프랑스,오른발,4,밀라노 FC,첼시,RB 라이프치히,파리 생제르맹,,,,,
852232730,가마다 다이치,CM,없음,일본,오른발,4,크리스털 팰리스,라티움,아인트라흐트 프랑크푸르트,,,,,,
852233049,제이든 산초,LW,없음,잉글랜드,오른발,4,애스턴 빌라,맨체스터 유나이티드,첼시,보루시아 도르트문트,맨체스터 시티,,,,
852233419,하피냐,LW,라인 브레이커,브라질,왼발,4,FC 바르셀로나,리즈 유나이티드,스타드 렌,스포르팅 CP,,,,,
852233486,로뱅 르노르망,CB,와일드 태클러,스페인,오른발,3,아틀레티코 마드리드,레알 소시에다드,,,,,,,
852233700,잔루카 비알리,ST,크로스 포쳐,이탈리아,양발,5,첼시,유벤투스,삼프도리아,,,,,,
852233731,알렉산데르 이사크,ST,아크로바틱 피니셔,스웨덴,양발,5,리버풀,뉴캐슬 유나이티드,레알 소시에다드,보루시아 도르트문트,,,,,
852233738,수벨디아,CDM,없음,스페인,오른발,3,레알 소시에다드,,,,,,,,
852234574,디오구 달로,RB,체이서,포르투갈,오른발,4,맨체스터 유나이티드,밀라노 FC,FC 포르투,,,,,,
852235353,이스마일라 사르,CAM,크로스 포쳐,세네갈,오른발,3,크리스털 팰리스,올랭피크 마르세유,왓퍼드,스타드 렌,FC 메스,,,,
852235794,에베레치 에제,CAM,없음,잉글랜드,오른발,4,아스널,크리스털 팰리스,,,,,,,
852236461,장-필리프 마테타,ST,크로스 포쳐,프랑스,오른발,4,크리스털 팰리스,올랭피크 리옹,,,,,,,
852236772,D. 소보슬러이,RW,없음,헝가리,오른발,4,리버풀,RB 라이프치히,레드불 잘츠부르크,,,,,,
852237238,스콧 맥토미니,CDM,2개의 심장,스코틀랜드,오른발,3,SSC 나폴리,맨체스터 유나이티드,,,,,,,
852237646,다니엘 무뇨스,RWB,와일드 태클러,콜롬비아,오른발,3,크리스털 팰리스,KRC 겡크,,,,,,,
852237678,이브라히마 코나테,CB,파이터,프랑스,오른발,3,리버풀,RB 라이프치히,,,,,,,
852237692,필 포든,LW,크로스 포쳐,잉글랜드,왼발,4,맨체스터 시티,,,,,,,,
852238463,아마두 아이다라,CM,없음,말리,오른발,3,RC 랑스,RB 라이프치히,레드불 잘츠부르크,,,,,,
852238744,웨스턴 매케니,CM,2개의 심장,미국,오른발,3,유벤투스,리즈 유나이티드,,,,,,,
852238900,E. 데미로비치,ST,크로스 포쳐,보스니아 헤르체고비나,오른발,4,VfB 슈투트가르트,FC 아우크스부르크,SC 프라이부르크,데포르티보 알라베스,RB 라이프치히,,,,
852239340,율리안 샤보트,CB,와일드 태클러,독일,왼발,2,VfB 슈투트가르트,삼프도리아,스페치아,RB 라이프치히,,,,,
852239580,브레메르,CB,파이터,브라질,오른발,2,유벤투스,토리노,,,,,,,
852240130,에데르 밀리탕,CB,파이터,브라질,오른발,3,레알 마드리드,FC 포르투,,,,,,,
852241049,고로사벨,RB,없음,스페인,오른발,2,아틀레틱 빌바오,데포르티보 알라베스,레알 소시에다드,,,,,,
852241159,마크 게히,CB,와일드 태클러,잉글랜드,오른발,4,맨체스터 시티,크리스털 팰리스,첼시,,,,,,
852241461,페란 토레스,ST,라인 브레이커,스페인,오른발,4,FC 바르셀로나,맨체스터 시티,발렌시아 CF,,,,,,
852241486,쥘 쿤데,RB,체이서,프랑스,오른발,3,FC 바르셀로나,세비야 FC,,,,,,,
852241867,아이토르 루이발,RW,없음,스페인,오른발,3,레알 베티스,,,,,,,,
852241925,크리스 퓌리히,LW,없음,독일,오른발,4,VfB 슈투트가르트,보루시아 도르트문트,,,,,,,
852243812,호드리구,RW,없음,브라질,오른발,4,레알 마드리드,,,,,,,,
852244067,막상스 라크루아,CB,와일드 태클러,프랑스,오른발,2,크리스털 팰리스,VfL 볼프스부르크,,,,,,,
852244675,산세트,CAM,크로스 포쳐,스페인,오른발,4,아틀레틱 빌바오,,,,,,,,
852246430,두샨 블라호비치,ST,라인 브레이커,세르비아,왼발,4,유벤투스,피오렌티나,,,,,,,
852247394,데얀 쿨루세브스키,CF,2개의 심장,스웨덴,왼발,4,토트넘 홋스퍼,유벤투스,파르마,베르가모 칼초,,,,,
852247515,존 반스,LW,없음,잉글랜드,양발,5,뉴캐슬 유나이티드,리버풀,왓퍼드,,,,,,
852247703,이언 러시,ST,라인 브레이커,웨일스,양발,5,셰필드 유나이티드,뉴캐슬 유나이티드,리즈 유나이티드,리버풀,유벤투스,,,,
852248146,이언 라이트,ST,라인 브레이커,잉글랜드,오른발,4,번리,셀틱,웨스트 햄 유나이티드,아스널,크리스털 팰리스,,,,
852248243,E. 카마빙가,CDM,와일드 태클러,프랑스,왼발,3,레알 마드리드,스타드 렌,,,,,,,
852248550,비비안,CB,체이서,스페인,오른발,2,아틀레틱 빌바오,,,,,,,,
852248695,웨슬리 포파나,CB,체이서,프랑스,오른발,3,첼시,레스터 시티,AS 생테티엔,,,,,,
852250954,크리스 리처즈,CB,없음,미국,오른발,3,크리스털 팰리스,바이에른 뮌헨,TSG 호펜하임,,,,,,
852250959,안젤로 슈틸러,CDM,아크로바틱 피니셔,독일,왼발,3,VfB 슈투트가르트,TSG 호펜하임,바이에른 뮌헨,,,,,,
852251829,R. 헨드릭스,CB,없음,네덜란드,왼발,4,VfB 슈투트가르트,페예노르트,,,,,,,
852251854,페드리,CM,없음,스페인,양발,5,FC 바르셀로나,,,,,,,,
852252021,테이스 달링하,ST,크로스 포쳐,네덜란드,오른발,4,볼로냐,,,,,,,,
852253149,제레미 프림퐁,RWB,라인 브레이커,네덜란드,오른발,3,리버풀,바이엘 04 레버쿠젠,셀틱,,,,,,
852253163,R. 아라우호,CB,체이서,우루과이,오른발,3,FC 바르셀로나,,,,,,,,
852254022,닉 볼테마데,ST,없음,독일,오른발,3,뉴캐슬 유나이티드,VfB 슈투트가르트,베르더 브레멘,,,,,,
852255223,아민 아들리,LW,라인 브레이커,모로코,왼발,3,바이엘 04 레버쿠젠,,,,,,,,
852256516,니코 윌리암스,LW,없음,스페인,양발,5,아틀레틱 빌바오,,,,,,,,
852256630,플로리안 비르츠,CAM,없음,독일,오른발,4,리버풀,바이엘 04 레버쿠젠,,,,,,,
852257980,단 은도이,LW,없음,스위스,오른발,3,볼로냐,OGC 니스,,,,,,,
852258966,A. 캄비아소,RM,없음,이탈리아,양발,5,유벤투스,볼로냐,제노아,,,,,,
852259240,애덤 워턴,CDM,없음,잉글랜드,왼발,4,크리스털 팰리스,블랙번 로버스,,,,,,,
852259524,아이토르 파레데스,CB,없음,스페인,오른발,3,아틀레틱 빌바오,,,,,,,,
852259694,밍게사,CB,없음,스페인,오른발,3,셀타 비고,FC 바르셀로나,,,,,,,
852262394,S. 뵈케마,CB,체이서,네덜란드,오른발,3,SSC 나폴리,볼로냐,,,,,,,
852263617,베냐트 프라도스,CDM,파이터,스페인,오른발,3,아틀레틱 빌바오,,,,,,,,
852263880,아기레사발라,GK,없음,스페인,왼발,3,발렌시아 CF,아틀레틱 빌바오,,,,,,,
852268438,가르나초,RW,라인 브레이커,아르헨티나,오른발,4,첼시,맨체스터 유나이티드,,,,,,,
852269136,코비 메이누,CDM,없음,잉글랜드,오른발,3,맨체스터 유나이티드,,,,,,,,
852274967,욘 아르네 리세,LB,2개의 심장,노르웨이,왼발,2,풀럼,AS 로마,리버풀,AS 모나코,,,,,
852277643,라민 야말,RW,없음,스페인,왼발,3,FC 바르셀로나,,,,,,,,
852278046,파우 쿠바르시,CB,없음,스페인,오른발,4,FC 바르셀로나,,,,,,,,
853071103,신민하,CB,없음,대한민국,오른발,3,강원 FC,,,,,,,,
853073466,야잔,CB,체이서,요르단,양발,5,FC 서울,,,,,,,,
853077661,루안,CAM,없음,브라질,왼발,3,수원 FC,,,,,,,,
853193144,남태희,CAM,없음,대한민국,오른발,4,제주 SK FC,,,,,,,,
853199231,김태환,RB,파이터,대한민국,오른발,3,전북 현대 모터스,울산 HD FC,김천 상무,성남 FC,FC 서울,,,,
853207494,제시 린가드,CAM,없음,잉글랜드,오른발,4,FC 서울,맨체스터 유나이티드,웨스트 햄 유나이티드,브라이턴 호브 앨비언,레스터 시티,,,,
853210941,이창근,GK,없음,대한민국,오른발,3,대전 하나 시티즌,제주 SK FC,김천 상무,수원 FC,부산 아이파크,,,,
853211786,헤이스,CF,없음,브라질,양발,5,수원 삼성 블루윙즈,광주 FC,제주 SK FC,,,,,,
853212432,조현우,GK,없음,대한민국,오른발,3,울산 HD FC,대구 FC,,,,,,,
853213189,주민규,ST,크로스 포쳐,대한민국,양발,5,대전 하나 시티즌,울산 HD FC,제주 SK FC,서울 이랜드,김천 상무,,,,
853213317,김진수,LB,없음,대한민국,왼발,3,FC 서울,전북 현대 모터스,TSG 호펜하임,,,,,,
853221467,이창민,CM,없음,대한민국,양발,5,제주 SK FC,전남 드래곤즈,경남 FC,,,,,,
853221767,최경록,CM,없음,대한민국,양발,5,광주 FC,,,,,,,,
853222582,김영빈,CB,없음,대한민국,오른발,4,전북 현대 모터스,강원 FC,광주 FC,김천 상무,,,,,
853225733,세징야,CAM,없음,브라질,양발,5,대구 FC,,,,,,,,
853227632,전민광,CB,없음,대한민국,오른발,3,포항 스틸러스,서울 이랜드,,,,,,,
853227659,김진규,CM,없음,대한민국,양발,5,전북 현대 모터스,김천 상무,부산 아이파크,,,,,,
853227791,이태희,RB,와일드 태클러,대한민국,오른발,3,FC 안양,대구 FC,성남 FC,김천 상무,,,,,
853232065,김동준,GK,GK 빠른 반응,대한민국,오른발,3,제주 SK FC,대전 하나 시티즌,성남 FC,,,,,,
853232232,김정현,CDM,없음,대한민국,오른발,3,FC 안양,부산 아이파크,성남 FC,광주 FC,,,,,
853232595,고승범,CM,2개의 심장,대한민국,양발,5,수원 삼성 블루윙즈,울산 HD FC,김천 상무,대구 FC,,,,,
853233078,싸박,ST,아크로바틱 피니셔,시리아,왼발,4,수원 FC,,,,,,,,
853233286,황인재,GK,없음,대한민국,오른발,3,포항 스틸러스,김천 상무,안산 그리너스 FC,성남 FC,광주 FC,,,,
853233711,토마스,CB,2개의 심장,네덜란드,왼발,3,FC 안양,,,,,,,,
853238089,이유현,CM,2개의 심장,대한민국,양발,5,강원 FC,전북 현대 모터스,김천 상무,전남 드래곤즈,,,,,
853238570,송범근,GK,없음,대한민국,오른발,2,전북 현대 모터스,,,,,,,,
853240280,마테우스,CAM,없음,브라질,왼발,3,FC 안양,,,,,,,,
853242004,전진우,RW,라인 브레이커,대한민국,오른발,4,전북 현대 모터스,수원 삼성 블루윙즈,김천 상무,,,,,,
853242821,김승섭,LW,없음,대한민국,오른발,4,전북 현대 모터스,제주 SK FC,김천 상무,대전 하나 시티즌,,,,,
853243672,김태현,LB,체이서,대한민국,오른발,4,전북 현대 모터스,전남 드래곤즈,김천 상무,안산 그리너스 FC,서울 이랜드,,,,
